n,w,seed,id_error,eval_return_mean,eval_return_std,theta_hat_mass,theta_hat_length,wall_time_s
50,0.0,8,0.7101584330274477,-314.16195673875853,237.389718148746,1.29,1.5150000000000001,881.5076494216919
50,0.0,9,1.0001124936725867,-332.7314446918525,228.6918032059673,3.0,1.5150000000000001,831.2739150524139
50,0.1,0,0.10111874208078353,-341.2675704552069,273.54971462647836,2.1,1.5150000000000001,888.2972843647003
50,0.1,1,0.8221921916437789,-362.97114174989156,286.09831480260306,2.8200000000000003,1.5600000000000003,862.4771506786346
50,0.1,2,0.9667083324353836,-349.70839661790467,270.7285289338242,2.955,1.6500000000000001,842.3794031143188
50,0.1,3,1.0017983829094554,-328.7531294977824,270.9681622468877,3.0,1.5600000000000003,846.5297467708588
50,0.1,4,1.0004498987955368,-340.9275006685767,266.06670717204946,3.0,1.4700000000000002,1063.963905096054
50,0.1,5,0.19235384061671337,-335.6069901750232,267.6342147657889,2.19,1.4700000000000002,1313.336017370224
50,0.1,6,0.26043233286210815,-335.9451241603972,266.8575819074364,1.7400000000000002,1.5150000000000001,965.6541523933411
50,0.1,7,0.31084562084739087,-329.805115690469,270.6045658205268,1.6950000000000003,1.5600000000000003,835.397775888443
50,0.1,8,0.7101584330274477,-313.79864867017886,237.39757557795,1.29,1.5150000000000001,1089.3174378871918
50,0.1,9,1.0001124936725867,-332.54450968992944,228.56352612627947,3.0,1.5150000000000001,937.1082484722137
50,0.2,0,0.10111874208078353,-361.97378409237973,285.8188613394506,2.1,1.5150000000000001,830.0717058181763
50,0.2,1,0.8221921916437789,-389.77585335590777,299.24070481409143,2.8200000000000003,1.5600000000000003,914.3120746612549
50,0.2,2,0.9667083324353836,-440.3318903680155,298.0035746404628,2.955,1.6500000000000001,860.5135807991028
50,0.2,3,1.0017983829094554,-341.7273517453361,281.77363571465935,3.0,1.5600000000000003,1078.7441003322601
50,0.2,4,1.0004498987955368,-367.9806523791398,282.1459545157858,3.0,1.4700000000000002,967.4370999336243
50,0.2,5,0.19235384061671337,-335.7385020758028,267.90343586313645,2.19,1.4700000000000002,950.3798344135284
50,0.2,6,0.26043233286210815,-336.1081086647372,268.1818690349446,1.7400000000000002,1.5150000000000001,866.6111791133881
50,0.2,7,0.31084562084739087,-330.1526948407373,271.6136356644106,1.6950000000000003,1.5600000000000003,884.3654296398163
50,0.2,8,0.7101584330274477,-313.9645063793354,237.5415959368143,1.29,1.5150000000000001,830.3111064434052
50,0.2,9,1.0001124936725867,-339.9570793182384,228.51882311089463,3.0,1.5150000000000001,831.665561914444
50,0.3,0,0.10111874208078353,-376.84181168491455,293.1298082781312,2.1,1.5150000000000001,974.5027320384979
50,0.3,1,0.8221921916437789,-388.90305572171144,297.4986901850141,2.8200000000000003,1.5600000000000003,895.3968462944031
50,0.3,2,0.9667083324353836,-439.08910008709734,296.98000169419186,2.955,1.6500000000000001,820.9628081321716
50,0.3,3,1.0017983829094554,-354.0673989558834,311.35989293153654,3.0,1.5600000000000003,827.1492037773132
50,0.3,4,1.0004498987955368,-360.89744157498205,275.35737440955666,3.0,1.4700000000000002,896.1581056118011
50,0.3,5,0.19235384061671337,-336.40950027357167,269.8004795404062,2.19,1.4700000000000002,891.206954240799
50,0.3,6,0.26043233286210815,-343.28555109074387,269.196524010693,1.7400000000000002,1.5150000000000001,852.7965195178986
50,0.3,7,0.31084562084739087,-331.239462769564,273.56165175112875,1.6950000000000003,1.5600000000000003,832.151159286499
50,0.3,8,0.7101584330274477,-314.3993298755246,238.6731597330863,1.29,1.5150000000000001,951.0601046085358
50,0.3,9,1.0001124936725867,-359.20974180918074,246.1449907212405,3.0,1.5150000000000001,969.6734647750854
50,0.5,0,0.10111874208078353,-499.2546795896052,362.96481482300123,2.1,1.5150000000000001,971.6166892051697
50,0.5,1,0.8221921916437789,-720.6734573052489,271.62662795941304,2.8200000000000003,1.5600000000000003,1111.525848865509
50,0.5,2,0.9667083324353836,-590.6867577305253,311.2172268661242,2.955,1.6500000000000001,953.7129900455475
50,0.5,3,1.0017983829094554,-395.601581920339,308.8350762770362,3.0,1.5600000000000003,1162.6583540439606
50,0.5,4,1.0004498987955368,-588.965562299182,337.96649830411695,3.0,1.4700000000000002,949.7925548553467
50,0.5,5,0.19235384061671337,-490.27526974517315,305.40232944648415,2.19,1.4700000000000002,832.2035117149353
50,0.5,6,0.26043233286210815,-404.4301716504598,309.20200767503655,1.7400000000000002,1.5150000000000001,1163.8206033706665
50,0.5,7,0.31084562084739087,-379.0769556623102,307.38004622261894,1.6950000000000003,1.5600000000000003,945.1797547340393
50,0.5,8,0.7101584330274477,-342.0368264981013,248.7576296775911,1.29,1.5150000000000001,870.399749994278
